transaction_id,customer_id,amount,payment_method,bank_code,failure_code,failure_type,customer_tenure_months,failure_timestamp,customer_reply_intent
txn_10388,cust_2365,299,NACH,AXIS,GATEWAY_TIMEOUT,soft_tech,32,2026-08-18 03:56:08,PAY_LATER
txn_10389,cust_2195,499,NETBANKING,SBI,MANDATE_REVOKED,hard_failure,30,2026-08-27 23:56:08,FAILED_AGAIN
txn_10390,cust_2385,1499,NACH,SBI,EXPIRED_CARD,hard_failure,18,2026-08-26 05:56:08,PAY_LATER
txn_10391,cust_2160,2999,UPI_AUTOPAY,KOTAK,ISSUER_DOWN,soft_tech,3,2026-08-22 19:56:08,NONE
txn_10392,cust_2020,1499,CARD_RECURRING,SBI,INSUFFICIENT_FUNDS,soft_user,19,2026-08-21 21:56:08,CANCEL_REQUEST
txn_10393,cust_2067,299,NACH,ICICI,GATEWAY_TIMEOUT,soft_tech,20,2026-08-27 23:56:08,FAILED_AGAIN
txn_10394,cust_2217,299,CARD_RECURRING,HDFC,INSUFFICIENT_FUNDS,soft_user,25,2026-08-25 05:56:08,CANCEL_REQUEST
txn_10395,cust_2355,2999,NETBANKING,ICICI,EXPIRED_CARD,hard_failure,10,2026-08-23 19:56:08,FAILED_AGAIN
txn_10396,cust_2078,299,NETBANKING,KOTAK,MANDATE_REVOKED,hard_failure,24,2026-08-19 23:56:08,NONE
txn_10397,cust_2124,1499,CARD_RECURRING,AXIS,ISSUER_DOWN,soft_tech,30,2026-08-18 11:56:08,PAY_LATER
txn_10398,cust_2374,9999,NETBANKING,KOTAK,GATEWAY_TIMEOUT,soft_tech,24,2026-08-26 02:56:08,PAY_LATER
txn_10399,cust_2178,299,UPI_AUTOPAY,ICICI,GATEWAY_TIMEOUT,soft_tech,7,2026-08-25 10:56:08,CANCEL_REQUEST
txn_10400,cust_2288,299,UPI_AUTOPAY,HDFC,INSUFFICIENT_FUNDS,soft_user,11,2026-08-28 16:56:08,CANCEL_REQUEST
txn_10401,cust_2397,499,UPI_AUTOPAY,ICICI,EXPIRED_CARD,hard_failure,31,2026-08-21 23:56:08,FAILED_AGAIN
txn_10402,cust_2064,9999,NETBANKING,SBI,ISSUER_DOWN,soft_tech,36,2026-08-30 11:56:08,ALREADY_PAID
txn_10403,cust_2163,2999,NACH,KOTAK,MANDATE_REVOKED,hard_failure,21,2026-08-22 11:56:08,NONE
txn_10404,cust_2174,2999,NACH,KOTAK,INSUFFICIENT_FUNDS,soft_user,32,2026-08-20 02:56:08,CANCEL_REQUEST
txn_10405,cust_2253,499,NACH,AXIS,MANDATE_REVOKED,hard_failure,5,2026-08-25 09:56:08,PAY_LATER
txn_10406,cust_2062,1499,NETBANKING,SBI,INSUFFICIENT_FUNDS,soft_user,11,2026-08-29 08:56:08,PAY_LATER
txn_10407,cust_2146,499,NACH,HDFC,INSUFFICIENT_FUNDS,soft_user,14,2026-08-21 22:56:08,CANCEL_REQUEST
txn_10408,cust_2252,9999,CARD_RECURRING,AXIS,EXPIRED_CARD,hard_failure,12,2026-08-23 04:56:08,PAY_LATER
txn_10409,cust_2254,999,NACH,AXIS,INSUFFICIENT_FUNDS,soft_user,10,2026-08-22 05:56:08,FAILED_AGAIN
txn_10410,cust_2106,9999,NETBANKING,KOTAK,INSUFFICIENT_FUNDS,soft_user,9,2026-08-17 16:56:08,FAILED_AGAIN
txn_10411,cust_2292,2999,NACH,AXIS,EXPIRED_CARD,hard_failure,14,2026-08-23 20:56:08,NONE
txn_10412,cust_2305,499,NETBANKING,ICICI,EXPIRED_CARD,hard_failure,10,2026-08-30 09:56:08,PAY_LATER
txn_10413,cust_2243,4999,CARD_RECURRING,ICICI,ISSUER_DOWN,soft_tech,24,2026-08-24 14:56:08,PAY_LATER
txn_10414,cust_2187,999,CARD_RECURRING,AXIS,ISSUER_DOWN,soft_tech,18,2026-08-27 08:56:08,CANCEL_REQUEST
txn_10415,cust_2288,9999,UPI_AUTOPAY,HDFC,ISSUER_DOWN,soft_tech,29,2026-08-18 05:56:08,CANCEL_REQUEST
txn_10416,cust_2208,999,CARD_RECURRING,HDFC,INSUFFICIENT_FUNDS,soft_user,24,2026-08-29 22:56:08,CANCEL_REQUEST
txn_10417,cust_2338,299,UPI_AUTOPAY,AXIS,INSUFFICIENT_FUNDS,soft_user,20,2026-08-20 10:56:08,PAY_LATER
txn_10418,cust_2317,9999,NACH,SBI,GATEWAY_TIMEOUT,soft_tech,30,2026-08-28 03:56:08,CANCEL_REQUEST
txn_10419,cust_2023,4999,NACH,KOTAK,GATEWAY_TIMEOUT,soft_tech,25,2026-08-27 17:56:08,NONE
txn_10420,cust_2140,4999,NACH,ICICI,GATEWAY_TIMEOUT,soft_tech,1,2026-08-17 17:56:08,PAY_LATER
txn_10421,cust_2255,1499,UPI_AUTOPAY,ICICI,GATEWAY_TIMEOUT,soft_tech,35,2026-08-18 11:56:08,ALREADY_PAID
txn_10422,cust_2093,299,NETBANKING,HDFC,INSUFFICIENT_FUNDS,soft_user,27,2026-08-23 01:56:08,NONE
txn_10423,cust_2264,1499,NETBANKING,KOTAK,ISSUER_DOWN,soft_tech,34,2026-08-19 06:56:08,FAILED_AGAIN
txn_10424,cust_2176,499,NETBANKING,KOTAK,INSUFFICIENT_FUNDS,soft_user,32,2026-08-23 11:56:08,CANCEL_REQUEST
txn_10425,cust_2049,2999,NACH,SBI,ISSUER_DOWN,soft_tech,32,2026-08-27 00:56:08,PAY_LATER
txn_10426,cust_2352,4999,NETBANKING,KOTAK,ISSUER_DOWN,soft_tech,19,2026-08-30 04:56:08,PAY_LATER
txn_10427,cust_2106,2999,NACH,ICICI,MANDATE_REVOKED,hard_failure,5,2026-08-28 18:56:08,PAY_LATER
txn_10428,cust_2189,999,NETBANKING,SBI,INSUFFICIENT_FUNDS,soft_user,31,2026-08-22 18:56:08,NONE
txn_10429,cust_2078,2999,CARD_RECURRING,KOTAK,INSUFFICIENT_FUNDS,soft_user,17,2026-08-22 07:56:08,CANCEL_REQUEST
txn_10430,cust_2204,2999,NACH,AXIS,INSUFFICIENT_FUNDS,soft_user,33,2026-08-20 21:56:08,ALREADY_PAID
txn_10431,cust_2022,9999,CARD_RECURRING,HDFC,GATEWAY_TIMEOUT,soft_tech,6,2026-08-17 04:56:08,CANCEL_REQUEST
txn_10432,cust_2064,999,NACH,SBI,ISSUER_DOWN,soft_tech,4,2026-08-25 01:56:08,CANCEL_REQUEST
txn_10433,cust_2249,2999,UPI_AUTOPAY,HDFC,INSUFFICIENT_FUNDS,soft_user,7,2026-08-27 13:56:08,PAY_LATER
txn_10434,cust_2226,4999,NETBANKING,KOTAK,INSUFFICIENT_FUNDS,soft_user,27,2026-08-24 05:56:08,NONE
txn_10435,cust_2111,299,UPI_AUTOPAY,AXIS,GATEWAY_TIMEOUT,soft_tech,22,2026-08-24 07:56:08,FAILED_AGAIN
txn_10436,cust_2014,4999,CARD_RECURRING,HDFC,INSUFFICIENT_FUNDS,soft_user,11,2026-08-20 12:56:08,ALREADY_PAID
txn_10437,cust_2341,9999,UPI_AUTOPAY,ICICI,MANDATE_REVOKED,hard_failure,33,2026-08-25 21:56:08,ALREADY_PAID
txn_10438,cust_2261,9999,UPI_AUTOPAY,ICICI,GATEWAY_TIMEOUT,soft_tech,2,2026-08-27 00:56:08,FAILED_AGAIN
txn_10439,cust_2172,4999,NACH,KOTAK,INSUFFICIENT_FUNDS,soft_user,33,2026-08-24 10:56:08,PAY_LATER
txn_10440,cust_2371,2999,NACH,HDFC,INSUFFICIENT_FUNDS,soft_user,7,2026-08-25 10:56:08,FAILED_AGAIN
txn_10441,cust_2292,1499,NACH,AXIS,EXPIRED_CARD,hard_failure,32,2026-08-21 04:56:08,NONE
txn_10442,cust_2350,9999,UPI_AUTOPAY,SBI,INSUFFICIENT_FUNDS,soft_user,35,2026-08-17 00:56:08,ALREADY_PAID
txn_10443,cust_2188,299,NACH,SBI,INSUFFICIENT_FUNDS,soft_user,11,2026-08-29 06:56:08,PAY_LATER
txn_10444,cust_2254,2999,NACH,HDFC,MANDATE_REVOKED,hard_failure,1,2026-08-26 08:56:08,FAILED_AGAIN
txn_10445,cust_2167,2999,UPI_AUTOPAY,AXIS,EXPIRED_CARD,hard_failure,23,2026-08-21 07:56:08,ALREADY_PAID
txn_10446,cust_2164,9999,CARD_RECURRING,HDFC,EXPIRED_CARD,hard_failure,2,2026-08-21 15:56:08,FAILED_AGAIN
txn_10447,cust_2204,1499,CARD_RECURRING,ICICI,GATEWAY_TIMEOUT,soft_tech,28,2026-08-26 23:56:08,CANCEL_REQUEST
txn_10448,cust_2156,4999,CARD_RECURRING,SBI,INSUFFICIENT_FUNDS,soft_user,20,2026-08-26 15:56:08,ALREADY_PAID
txn_10449,cust_2366,4999,NACH,ICICI,INSUFFICIENT_FUNDS,soft_user,30,2026-08-30 06:56:08,CANCEL_REQUEST
txn_10450,cust_2022,4999,NACH,SBI,GATEWAY_TIMEOUT,soft_tech,2,2026-08-28 17:56:08,FAILED_AGAIN
txn_10451,cust_2283,499,NETBANKING,SBI,ISSUER_DOWN,soft_tech,17,2026-08-25 16:56:08,CANCEL_REQUEST
txn_10452,cust_2243,999,CARD_RECURRING,SBI,ISSUER_DOWN,soft_tech,17,2026-08-24 23:56:08,FAILED_AGAIN
txn_10453,cust_2022,9999,NETBANKING,AXIS,EXPIRED_CARD,hard_failure,19,2026-08-24 01:56:08,CANCEL_REQUEST
txn_10454,cust_2132,9999,NACH,HDFC,INSUFFICIENT_FUNDS,soft_user,22,2026-08-29 18:56:08,NONE
txn_10455,cust_2221,999,NACH,KOTAK,ISSUER_DOWN,soft_tech,28,2026-08-21 02:56:08,NONE
txn_10456,cust_2090,999,NETBANKING,SBI,INSUFFICIENT_FUNDS,soft_user,28,2026-08-23 21:56:08,ALREADY_PAID
txn_10457,cust_2085,9999,NETBANKING,AXIS,ISSUER_DOWN,soft_tech,9,2026-08-26 03:56:08,ALREADY_PAID
txn_10458,cust_2086,4999,CARD_RECURRING,AXIS,INSUFFICIENT_FUNDS,soft_user,34,2026-08-19 19:56:08,PAY_LATER
txn_10459,cust_2139,499,CARD_RECURRING,KOTAK,INSUFFICIENT_FUNDS,soft_user,26,2026-08-25 07:56:08,CANCEL_REQUEST
txn_10460,cust_2326,299,NETBANKING,HDFC,INSUFFICIENT_FUNDS,soft_user,15,2026-08-30 06:56:08,NONE
txn_10461,cust_2090,4999,CARD_RECURRING,AXIS,ISSUER_DOWN,soft_tech,36,2026-08-29 10:56:08,ALREADY_PAID
txn_10462,cust_2032,499,UPI_AUTOPAY,SBI,GATEWAY_TIMEOUT,soft_tech,30,2026-08-19 10:56:08,PAY_LATER
txn_10463,cust_2057,999,NETBANKING,HDFC,ISSUER_DOWN,soft_tech,11,2026-08-18 21:56:08,ALREADY_PAID
txn_10464,cust_2294,1499,NACH,KOTAK,EXPIRED_CARD,hard_failure,20,2026-08-21 17:56:08,CANCEL_REQUEST
txn_10465,cust_2174,999,UPI_AUTOPAY,HDFC,INSUFFICIENT_FUNDS,soft_user,29,2026-08-29 17:56:08,CANCEL_REQUEST
txn_10466,cust_2233,499,CARD_RECURRING,AXIS,INSUFFICIENT_FUNDS,soft_user,23,2026-08-24 13:56:08,PAY_LATER
txn_10467,cust_2073,4999,CARD_RECURRING,KOTAK,MANDATE_REVOKED,hard_failure,36,2026-08-25 22:56:08,NONE
txn_10468,cust_2159,1499,NETBANKING,SBI,INSUFFICIENT_FUNDS,soft_user,27,2026-08-21 00:56:08,FAILED_AGAIN
txn_10469,cust_2377,2999,NETBANKING,AXIS,EXPIRED_CARD,hard_failure,31,2026-08-26 02:56:08,NONE
txn_10470,cust_2385,9999,NETBANKING,SBI,INSUFFICIENT_FUNDS,soft_user,19,2026-08-23 23:56:08,ALREADY_PAID
txn_10471,cust_2023,2999,CARD_RECURRING,AXIS,EXPIRED_CARD,hard_failure,21,2026-08-20 01:56:08,ALREADY_PAID
txn_10472,cust_2002,4999,CARD_RECURRING,SBI,INSUFFICIENT_FUNDS,soft_user,17,2026-08-20 19:56:08,NONE
txn_10473,cust_2205,299,NACH,SBI,MANDATE_REVOKED,hard_failure,23,2026-08-21 04:56:08,CANCEL_REQUEST
txn_10474,cust_2303,999,NACH,KOTAK,ISSUER_DOWN,soft_tech,35,2026-08-25 17:56:08,NONE
txn_10475,cust_2275,999,NETBANKING,ICICI,EXPIRED_CARD,hard_failure,36,2026-08-19 10:56:08,NONE
txn_10476,cust_2236,299,UPI_AUTOPAY,HDFC,INSUFFICIENT_FUNDS,soft_user,12,2026-08-21 05:56:08,CANCEL_REQUEST
txn_10477,cust_2263,299,UPI_AUTOPAY,AXIS,ISSUER_DOWN,soft_tech,24,2026-08-22 02:56:08,NONE
txn_10478,cust_2312,1499,NACH,SBI,EXPIRED_CARD,hard_failure,5,2026-08-20 20:56:08,PAY_LATER
txn_10479,cust_2073,9999,NACH,HDFC,ISSUER_DOWN,soft_tech,21,2026-08-18 13:56:08,NONE
txn_10480,cust_2380,9999,NACH,ICICI,ISSUER_DOWN,soft_tech,1,2026-08-29 22:56:08,NONE
txn_10481,cust_2171,999,NETBANKING,HDFC,GATEWAY_TIMEOUT,soft_tech,8,2026-08-20 14:56:08,PAY_LATER
txn_10482,cust_2060,2999,CARD_RECURRING,SBI,ISSUER_DOWN,soft_tech,24,2026-08-19 21:56:08,ALREADY_PAID
txn_10483,cust_2041,9999,NACH,SBI,ISSUER_DOWN,soft_tech,3,2026-08-25 12:56:08,NONE
txn_10484,cust_2131,2999,CARD_RECURRING,HDFC,ISSUER_DOWN,soft_tech,22,2026-08-19 13:56:08,NONE
txn_10485,cust_2378,4999,NETBANKING,AXIS,EXPIRED_CARD,hard_failure,2,2026-08-20 17:56:08,FAILED_AGAIN
txn_10486,cust_2195,9999,CARD_RECURRING,AXIS,INSUFFICIENT_FUNDS,soft_user,18,2026-08-26 01:56:08,PAY_LATER
txn_10487,cust_2107,299,UPI_AUTOPAY,AXIS,INSUFFICIENT_FUNDS,soft_user,17,2026-08-27 09:56:08,ALREADY_PAID
txn_10488,cust_2065,4999,NETBANKING,SBI,EXPIRED_CARD,hard_failure,35,2026-08-26 09:56:08,PAY_LATER
txn_10489,cust_2259,1499,UPI_AUTOPAY,AXIS,MANDATE_REVOKED,hard_failure,15,2026-08-18 02:56:08,NONE
txn_10490,cust_2094,4999,NACH,KOTAK,ISSUER_DOWN,soft_tech,36,2026-08-18 11:56:08,PAY_LATER
txn_10491,cust_2372,4999,NETBANKING,SBI,ISSUER_DOWN,soft_tech,24,2026-08-27 18:56:08,CANCEL_REQUEST
txn_10492,cust_2310,299,NACH,ICICI,INSUFFICIENT_FUNDS,soft_user,18,2026-08-22 04:56:08,NONE
txn_10493,cust_2161,9999,UPI_AUTOPAY,KOTAK,INSUFFICIENT_FUNDS,soft_user,4,2026-08-27 01:56:08,FAILED_AGAIN
txn_10494,cust_2118,299,NETBANKING,ICICI,ISSUER_DOWN,soft_tech,27,2026-08-24 14:56:08,CANCEL_REQUEST
txn_10495,cust_2036,499,NACH,ICICI,INSUFFICIENT_FUNDS,soft_user,5,2026-08-19 02:56:08,NONE
txn_10496,cust_2021,999,UPI_AUTOPAY,SBI,ISSUER_DOWN,soft_tech,22,2026-08-23 22:56:08,CANCEL_REQUEST
txn_10497,cust_2207,4999,NACH,ICICI,INSUFFICIENT_FUNDS,soft_user,5,2026-08-29 10:56:08,CANCEL_REQUEST
txn_10498,cust_2098,9999,NACH,KOTAK,EXPIRED_CARD,hard_failure,16,2026-08-23 06:56:08,ALREADY_PAID
txn_10499,cust_2336,2999,NETBANKING,SBI,EXPIRED_CARD,hard_failure,33,2026-08-27 15:56:08,CANCEL_REQUEST
txn_10500,cust_2164,1499,CARD_RECURRING,AXIS,GATEWAY_TIMEOUT,soft_tech,31,2026-08-30 21:56:08,CANCEL_REQUEST
txn_10501,cust_2297,9999,UPI_AUTOPAY,ICICI,ISSUER_DOWN,soft_tech,26,2026-08-23 11:56:08,FAILED_AGAIN
txn_10502,cust_2095,9999,UPI_AUTOPAY,HDFC,INSUFFICIENT_FUNDS,soft_user,17,2026-08-25 02:56:08,ALREADY_PAID
txn_10503,cust_2112,1499,CARD_RECURRING,ICICI,MANDATE_REVOKED,hard_failure,5,2026-08-20 10:56:08,ALREADY_PAID
txn_10504,cust_2221,4999,NACH,KOTAK,GATEWAY_TIMEOUT,soft_tech,15,2026-08-26 18:56:08,PAY_LATER
txn_10505,cust_2003,499,CARD_RECURRING,KOTAK,INSUFFICIENT_FUNDS,soft_user,4,2026-08-28 02:56:08,CANCEL_REQUEST
txn_10506,cust_2297,499,NACH,SBI,EXPIRED_CARD,hard_failure,23,2026-08-18 06:56:08,PAY_LATER
txn_10507,cust_2269,999,UPI_AUTOPAY,AXIS,MANDATE_REVOKED,hard_failure,17,2026-08-18 22:56:08,FAILED_AGAIN
txn_10508,cust_2084,999,NACH,SBI,EXPIRED_CARD,hard_failure,23,2026-08-28 08:56:08,ALREADY_PAID
txn_10509,cust_2168,499,CARD_RECURRING,AXIS,GATEWAY_TIMEOUT,soft_tech,5,2026-08-25 22:56:08,PAY_LATER
txn_10510,cust_2129,299,UPI_AUTOPAY,ICICI,ISSUER_DOWN,soft_tech,21,2026-08-21 07:56:08,ALREADY_PAID
txn_10511,cust_2210,4999,NETBANKING,SBI,ISSUER_DOWN,soft_tech,32,2026-08-24 00:56:08,PAY_LATER
txn_10512,cust_2313,4999,CARD_RECURRING,KOTAK,EXPIRED_CARD,hard_failure,19,2026-08-27 15:56:08,PAY_LATER
txn_10513,cust_2058,4999,NETBANKING,AXIS,MANDATE_REVOKED,hard_failure,22,2026-08-21 20:56:08,PAY_LATER
txn_10514,cust_2183,299,NACH,HDFC,INSUFFICIENT_FUNDS,soft_user,19,2026-08-22 01:56:08,CANCEL_REQUEST
txn_10515,cust_2009,499,NACH,ICICI,INSUFFICIENT_FUNDS,soft_user,10,2026-08-19 18:56:08,ALREADY_PAID
txn_10516,cust_2327,2999,CARD_RECURRING,SBI,INSUFFICIENT_FUNDS,soft_user,17,2026-08-23 11:56:08,NONE
txn_10517,cust_2124,1499,NACH,ICICI,MANDATE_REVOKED,hard_failure,2,2026-08-22 09:56:08,CANCEL_REQUEST
txn_10518,cust_2348,9999,UPI_AUTOPAY,KOTAK,EXPIRED_CARD,hard_failure,13,2026-08-29 20:56:08,CANCEL_REQUEST
txn_10519,cust_2196,299,CARD_RECURRING,KOTAK,INSUFFICIENT_FUNDS,soft_user,15,2026-08-29 15:56:08,FAILED_AGAIN
txn_10520,cust_2343,2999,NETBANKING,HDFC,ISSUER_DOWN,soft_tech,10,2026-08-26 21:56:08,PAY_LATER
txn_10521,cust_2204,4999,NACH,ICICI,INSUFFICIENT_FUNDS,soft_user,27,2026-08-25 14:56:08,CANCEL_REQUEST
txn_10522,cust_2347,4999,NACH,KOTAK,EXPIRED_CARD,hard_failure,34,2026-08-23 04:56:08,FAILED_AGAIN
txn_10523,cust_2248,4999,UPI_AUTOPAY,SBI,MANDATE_REVOKED,hard_failure,11,2026-08-20 23:56:08,FAILED_AGAIN
txn_10524,cust_2351,499,NACH,AXIS,MANDATE_REVOKED,hard_failure,31,2026-08-29 00:56:08,FAILED_AGAIN
txn_10525,cust_2172,299,CARD_RECURRING,SBI,ISSUER_DOWN,soft_tech,18,2026-08-28 22:56:08,ALREADY_PAID
txn_10526,cust_2383,9999,NETBANKING,KOTAK,ISSUER_DOWN,soft_tech,8,2026-08-23 06:56:08,NONE
txn_10527,cust_2088,999,UPI_AUTOPAY,SBI,INSUFFICIENT_FUNDS,soft_user,22,2026-08-19 09:56:08,CANCEL_REQUEST
txn_10528,cust_2302,299,NACH,HDFC,INSUFFICIENT_FUNDS,soft_user,13,2026-08-26 23:56:08,FAILED_AGAIN
txn_10529,cust_2050,1499,UPI_AUTOPAY,HDFC,MANDATE_REVOKED,hard_failure,2,2026-08-27 22:56:08,ALREADY_PAID
txn_10530,cust_2050,2999,NACH,ICICI,MANDATE_REVOKED,hard_failure,25,2026-08-20 19:56:08,NONE
txn_10531,cust_2380,499,NACH,AXIS,EXPIRED_CARD,hard_failure,9,2026-08-23 04:56:08,NONE
txn_10532,cust_2044,9999,CARD_RECURRING,KOTAK,EXPIRED_CARD,hard_failure,13,2026-08-21 15:56:08,PAY_LATER
txn_10533,cust_2361,2999,UPI_AUTOPAY,AXIS,ISSUER_DOWN,soft_tech,7,2026-08-19 23:56:08,FAILED_AGAIN
txn_10534,cust_2195,2999,UPI_AUTOPAY,AXIS,GATEWAY_TIMEOUT,soft_tech,1,2026-08-26 10:56:08,PAY_LATER
txn_10535,cust_2013,999,NETBANKING,SBI,EXPIRED_CARD,hard_failure,2,2026-08-25 05:56:08,CANCEL_REQUEST
txn_10536,cust_2140,9999,UPI_AUTOPAY,SBI,MANDATE_REVOKED,hard_failure,4,2026-08-23 04:56:08,CANCEL_REQUEST
txn_10537,cust_2107,2999,NETBANKING,SBI,INSUFFICIENT_FUNDS,soft_user,29,2026-08-17 01:56:08,NONE
txn_10538,cust_2086,2999,UPI_AUTOPAY,SBI,ISSUER_DOWN,soft_tech,22,2026-08-27 03:56:08,ALREADY_PAID
txn_10539,cust_2338,499,CARD_RECURRING,AXIS,INSUFFICIENT_FUNDS,soft_user,23,2026-08-22 16:56:08,CANCEL_REQUEST
txn_10540,cust_2025,999,NETBANKING,HDFC,EXPIRED_CARD,hard_failure,5,2026-08-22 21:56:08,CANCEL_REQUEST
txn_10541,cust_2318,1499,CARD_RECURRING,ICICI,ISSUER_DOWN,soft_tech,29,2026-08-22 19:56:08,CANCEL_REQUEST
txn_10542,cust_2348,299,NETBANKING,ICICI,INSUFFICIENT_FUNDS,soft_user,8,2026-08-20 20:56:08,PAY_LATER
txn_10543,cust_2060,2999,CARD_RECURRING,SBI,GATEWAY_TIMEOUT,soft_tech,34,2026-08-30 21:56:08,CANCEL_REQUEST
txn_10544,cust_2046,1499,CARD_RECURRING,AXIS,ISSUER_DOWN,soft_tech,24,2026-08-17 10:56:08,FAILED_AGAIN
txn_10545,cust_2248,1499,NETBANKING,KOTAK,INSUFFICIENT_FUNDS,soft_user,21,2026-08-23 04:56:08,ALREADY_PAID
txn_10546,cust_2015,9999,UPI_AUTOPAY,SBI,INSUFFICIENT_FUNDS,soft_user,3,2026-08-30 11:56:08,NONE
txn_10547,cust_2350,1499,UPI_AUTOPAY,ICICI,GATEWAY_TIMEOUT,soft_tech,3,2026-08-25 07:56:08,ALREADY_PAID
txn_10548,cust_2308,9999,CARD_RECURRING,KOTAK,ISSUER_DOWN,soft_tech,9,2026-08-24 03:56:08,NONE
txn_10549,cust_2136,1499,CARD_RECURRING,ICICI,GATEWAY_TIMEOUT,soft_tech,24,2026-08-22 02:56:08,ALREADY_PAID
txn_10550,cust_2096,999,UPI_AUTOPAY,HDFC,ISSUER_DOWN,soft_tech,28,2026-08-25 06:56:08,PAY_LATER
txn_10551,cust_2032,4999,UPI_AUTOPAY,KOTAK,MANDATE_REVOKED,hard_failure,34,2026-08-27 04:56:08,NONE
txn_10552,cust_2322,9999,NETBANKING,ICICI,ISSUER_DOWN,soft_tech,24,2026-08-27 00:56:08,ALREADY_PAID
txn_10553,cust_2211,999,CARD_RECURRING,SBI,ISSUER_DOWN,soft_tech,35,2026-08-18 01:56:08,NONE
txn_10554,cust_2355,2999,UPI_AUTOPAY,ICICI,MANDATE_REVOKED,hard_failure,35,2026-08-22 00:56:08,CANCEL_REQUEST
txn_10555,cust_2163,1499,NETBANKING,ICICI,ISSUER_DOWN,soft_tech,34,2026-08-27 13:56:08,FAILED_AGAIN
txn_10556,cust_2288,9999,CARD_RECURRING,ICICI,INSUFFICIENT_FUNDS,soft_user,1,2026-08-28 13:56:08,NONE
txn_10557,cust_2208,499,NETBANKING,SBI,INSUFFICIENT_FUNDS,soft_user,30,2026-08-22 03:56:08,PAY_LATER
txn_10558,cust_2177,9999,NACH,SBI,GATEWAY_TIMEOUT,soft_tech,4,2026-08-28 14:56:08,NONE
txn_10559,cust_2042,1499,NACH,HDFC,ISSUER_DOWN,soft_tech,8,2026-08-19 07:56:08,PAY_LATER
txn_10560,cust_2040,2999,NETBANKING,KOTAK,GATEWAY_TIMEOUT,soft_tech,24,2026-08-27 07:56:08,CANCEL_REQUEST
txn_10561,cust_2053,499,NETBANKING,SBI,INSUFFICIENT_FUNDS,soft_user,26,2026-08-29 04:56:08,NONE
txn_10562,cust_2056,999,NETBANKING,SBI,INSUFFICIENT_FUNDS,soft_user,4,2026-08-25 14:56:08,FAILED_AGAIN
txn_10563,cust_2120,2999,UPI_AUTOPAY,HDFC,INSUFFICIENT_FUNDS,soft_user,15,2026-08-20 07:56:08,CANCEL_REQUEST
txn_10564,cust_2058,999,UPI_AUTOPAY,KOTAK,INSUFFICIENT_FUNDS,soft_user,25,2026-08-28 14:56:08,ALREADY_PAID
txn_10565,cust_2096,499,NACH,ICICI,ISSUER_DOWN,soft_tech,26,2026-08-25 10:56:08,FAILED_AGAIN
txn_10566,cust_2378,2999,NETBANKING,AXIS,INSUFFICIENT_FUNDS,soft_user,11,2026-08-21 18:56:08,CANCEL_REQUEST
txn_10567,cust_2029,999,NACH,SBI,ISSUER_DOWN,soft_tech,19,2026-08-19 03:56:08,CANCEL_REQUEST
txn_10568,cust_2181,2999,NACH,HDFC,EXPIRED_CARD,hard_failure,36,2026-08-18 19:56:08,CANCEL_REQUEST
txn_10569,cust_2207,4999,NETBANKING,AXIS,INSUFFICIENT_FUNDS,soft_user,14,2026-08-27 14:56:08,NONE
txn_10570,cust_2265,1499,NACH,KOTAK,ISSUER_DOWN,soft_tech,16,2026-08-21 05:56:08,FAILED_AGAIN
txn_10571,cust_2379,1499,UPI_AUTOPAY,KOTAK,GATEWAY_TIMEOUT,soft_tech,33,2026-08-23 13:56:08,CANCEL_REQUEST
txn_10572,cust_2057,999,NACH,HDFC,INSUFFICIENT_FUNDS,soft_user,30,2026-08-25 02:56:08,ALREADY_PAID
txn_10573,cust_2014,9999,CARD_RECURRING,ICICI,ISSUER_DOWN,soft_tech,7,2026-08-29 10:56:08,PAY_LATER
txn_10574,cust_2383,499,NACH,SBI,MANDATE_REVOKED,hard_failure,7,2026-08-29 11:56:08,CANCEL_REQUEST
txn_10575,cust_2018,9999,NETBANKING,SBI,EXPIRED_CARD,hard_failure,1,2026-08-20 07:56:08,PAY_LATER
txn_10576,cust_2326,1499,NETBANKING,AXIS,INSUFFICIENT_FUNDS,soft_user,32,2026-08-18 05:56:08,PAY_LATER
txn_10577,cust_2336,9999,CARD_RECURRING,ICICI,EXPIRED_CARD,hard_failure,4,2026-08-19 06:56:08,PAY_LATER
txn_10578,cust_2186,499,NETBANKING,SBI,ISSUER_DOWN,soft_tech,13,2026-08-26 11:56:08,CANCEL_REQUEST
txn_10579,cust_2111,9999,NETBANKING,AXIS,INSUFFICIENT_FUNDS,soft_user,8,2026-08-22 22:56:08,ALREADY_PAID
txn_10580,cust_2267,9999,NACH,ICICI,ISSUER_DOWN,soft_tech,4,2026-08-22 18:56:08,PAY_LATER
txn_10581,cust_2187,499,NETBANKING,ICICI,EXPIRED_CARD,hard_failure,19,2026-08-22 11:56:08,CANCEL_REQUEST
txn_10582,cust_2128,499,UPI_AUTOPAY,SBI,ISSUER_DOWN,soft_tech,22,2026-08-29 12:56:08,NONE
txn_10583,cust_2318,2999,NETBANKING,KOTAK,INSUFFICIENT_FUNDS,soft_user,10,2026-08-30 04:56:08,ALREADY_PAID
txn_10584,cust_2220,299,CARD_RECURRING,ICICI,ISSUER_DOWN,soft_tech,29,2026-08-23 11:56:08,FAILED_AGAIN
